,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
79459,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5591824,System - Device Down,Corrective COR,2013-01-25 15:11:00,4.0,1.0,0.0,921340235-019,ATTR COMPUTER SATA LOT VII,REPAIRABLE,1.0
79460,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5591824,System - Device Down,Corrective COR,2013-01-25 15:11:00,4.0,1.0,0.0,921340228,RACK DISTRIBUTION UNIT ASSY,REPAIRABLE,1.0
79630,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6087472,System - Device Down,Corrective COR,2014-01-15 08:06:00,5.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
79725,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5255132,System - Device Down,Corrective COR,2012-06-12 16:14:00,4.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
79743,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5480279,System - Device Down,Corrective COR,2012-11-06 11:22:00,4.0,1.0,0.0,DVI-DB15,DVI CONNECTOR (LOT II'S AND UP),CONSUMABLE,1.0
79744,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5480279,System - Device Down,Corrective COR,2012-11-06 11:22:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
79775,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5532339,System - Device Down,Corrective COR,2012-12-18 11:11:00,4.0,1.0,0.0,921340235-009,ATTR COMPUTER,REPAIRABLE,1.0
79794,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6494413,System - Device Down,Corrective COR,2014-09-29 13:33:00,6.0,1.0,0.0,921340228,RACK DISTRIBUTION UNIT ASSY,REPAIRABLE,1.0
79860,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5534117,System - Device Down,Corrective COR,2012-12-19 09:32:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
79861,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5534117,System - Device Down,Corrective COR,2012-12-19 09:32:00,4.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
